Timestamp,Input File Name,Input File Path,Input File Size (bytes),Output File Name,Output File Path,Output File Size (bytes),Model Type,NSGS Enabled,Processing Time (ms),Detected Objects,Processed Image URL,Metadata Path,Command Executed
2025-04-19T22:02:06.952Z,6876db63-6226-488b-bbbe-26e9e25b19d2.jpeg,/Users/animesh/PCPPROJECT/Backend/Imginput/1745100117903/6876db63-6226-488b-bbbe-26e9e25b19d2.jpeg,48680,6876db63-6226-488b-bbbe-26e9e25b19d2_ms_1745100126950.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100117903/6876db63-6226-488b-bbbe-26e9e25b19d2_ms_1745100126950.jpeg,97249,yolov8m-seg,false,9000,,/processed/6876db63-6226-488b-bbbe-26e9e25b19d2_ms_1745100126950.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100117903/6876db63-6226-488b-bbbe-26e9e25b19d2_ms_1745100126950.jpeg.meta.json,./build/yolov8_ort -m ./models/yolov8m-seg.onnx -i /Users/animesh/PCPPROJECT/Backend/Imginput/1745100117903 -o /Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100117903 -c ./models/coco.names -x ms
2025-04-19T22:02:22.911Z,1b827101-fcd8-439e-a16a-28e62d333451.jpeg,/Users/animesh/PCPPROJECT/Backend/Imginput/1745100133844/1b827101-fcd8-439e-a16a-28e62d333451.jpeg,34952,1b827101-fcd8-439e-a16a-28e62d333451_ms_1745100142909.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100133844/1b827101-fcd8-439e-a16a-28e62d333451_ms_1745100142909.jpeg,74434,yolov8m-seg,false,9000,,/processed/1b827101-fcd8-439e-a16a-28e62d333451_ms_1745100142909.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100133844/1b827101-fcd8-439e-a16a-28e62d333451_ms_1745100142909.jpeg.meta.json,./build/yolov8_ort -m ./models/yolov8m-seg.onnx -i /Users/animesh/PCPPROJECT/Backend/Imginput/1745100133844 -o /Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100133844 -c ./models/coco.names -x ms
2025-04-19T22:02:39.166Z,38babd5f-aadd-4bd4-b0b4-d5d818fac28a.jpeg,/Users/animesh/PCPPROJECT/Backend/Imginput/1745100149754/38babd5f-aadd-4bd4-b0b4-d5d818fac28a.jpeg,37977,38babd5f-aadd-4bd4-b0b4-d5d818fac28a_ms_1745100159161.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100149754/38babd5f-aadd-4bd4-b0b4-d5d818fac28a_ms_1745100159161.jpeg,74852,yolov8m-seg,false,9000,,/processed/38babd5f-aadd-4bd4-b0b4-d5d818fac28a_ms_1745100159161.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100149754/38babd5f-aadd-4bd4-b0b4-d5d818fac28a_ms_1745100159161.jpeg.meta.json,./build/yolov8_ort -m ./models/yolov8m-seg.onnx -i /Users/animesh/PCPPROJECT/Backend/Imginput/1745100149754 -o /Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100149754 -c ./models/coco.names -x ms
2025-04-19T22:02:54.958Z,7aa2cfc3-70e4-457c-a387-b99668797748.jpeg,/Users/animesh/PCPPROJECT/Backend/Imginput/1745100166125/7aa2cfc3-70e4-457c-a387-b99668797748.jpeg,88596,7aa2cfc3-70e4-457c-a387-b99668797748_ms_1745100174924.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100166125/7aa2cfc3-70e4-457c-a387-b99668797748_ms_1745100174924.jpeg,182029,yolov8m-seg,false,9000,,/processed/7aa2cfc3-70e4-457c-a387-b99668797748_ms_1745100174924.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100166125/7aa2cfc3-70e4-457c-a387-b99668797748_ms_1745100174924.jpeg.meta.json,./build/yolov8_ort -m ./models/yolov8m-seg.onnx -i /Users/animesh/PCPPROJECT/Backend/Imginput/1745100166125 -o /Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100166125 -c ./models/coco.names -x ms
2025-04-19T22:03:10.545Z,e58da3f5-c284-4304-a637-a11dd5dd84c0.jpeg,/Users/animesh/PCPPROJECT/Backend/Imginput/1745100181822/e58da3f5-c284-4304-a637-a11dd5dd84c0.jpeg,51541,e58da3f5-c284-4304-a637-a11dd5dd84c0_ms_1745100190535.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100181822/e58da3f5-c284-4304-a637-a11dd5dd84c0_ms_1745100190535.jpeg,103894,yolov8m-seg,false,9000,,/processed/e58da3f5-c284-4304-a637-a11dd5dd84c0_ms_1745100190535.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100181822/e58da3f5-c284-4304-a637-a11dd5dd84c0_ms_1745100190535.jpeg.meta.json,./build/yolov8_ort -m ./models/yolov8m-seg.onnx -i /Users/animesh/PCPPROJECT/Backend/Imginput/1745100181822 -o /Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100181822 -c ./models/coco.names -x ms
2025-04-19T22:03:26.439Z,3e24448e-c6e3-4867-a6e7-42886ad1391e.jpeg,/Users/animesh/PCPPROJECT/Backend/Imginput/1745100197692/3e24448e-c6e3-4867-a6e7-42886ad1391e.jpeg,39179,3e24448e-c6e3-4867-a6e7-42886ad1391e_ms_1745100206437.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100197692/3e24448e-c6e3-4867-a6e7-42886ad1391e_ms_1745100206437.jpeg,83774,yolov8m-seg,false,9000,,/processed/3e24448e-c6e3-4867-a6e7-42886ad1391e_ms_1745100206437.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100197692/3e24448e-c6e3-4867-a6e7-42886ad1391e_ms_1745100206437.jpeg.meta.json,./build/yolov8_ort -m ./models/yolov8m-seg.onnx -i /Users/animesh/PCPPROJECT/Backend/Imginput/1745100197692 -o /Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100197692 -c ./models/coco.names -x ms
2025-04-19T22:03:42.563Z,6876db63-6226-488b-bbbe-26e9e25b19d2.jpeg,/Users/animesh/PCPPROJECT/Backend/Imginput/1745100220982/6876db63-6226-488b-bbbe-26e9e25b19d2.jpeg,48680,6876db63-6226-488b-bbbe-26e9e25b19d2_nsgs_1745100222554.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100220982/6876db63-6226-488b-bbbe-26e9e25b19d2_nsgs_1745100222554.jpeg,98458,yolov8m-seg,true,2000,,/processed/6876db63-6226-488b-bbbe-26e9e25b19d2_nsgs_1745100222554.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100220982/6876db63-6226-488b-bbbe-26e9e25b19d2_nsgs_1745100222554.jpeg.meta.json,./build/yolov8_ort -m ./models/yolov8m-seg.onnx -i /Users/animesh/PCPPROJECT/Backend/Imginput/1745100220982 -o /Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100220982 -c ./models/coco.names -x nsgs --nsgs
2025-04-19T22:03:53.039Z,1b827101-fcd8-439e-a16a-28e62d333451.jpeg,/Users/animesh/PCPPROJECT/Backend/Imginput/1745100231691/1b827101-fcd8-439e-a16a-28e62d333451.jpeg,34952,1b827101-fcd8-439e-a16a-28e62d333451_nsgs_1745100233038.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100231691/1b827101-fcd8-439e-a16a-28e62d333451_nsgs_1745100233038.jpeg,74405,yolov8m-seg,true,1000,,/processed/1b827101-fcd8-439e-a16a-28e62d333451_nsgs_1745100233038.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100231691/1b827101-fcd8-439e-a16a-28e62d333451_nsgs_1745100233038.jpeg.meta.json,./build/yolov8_ort -m ./models/yolov8m-seg.onnx -i /Users/animesh/PCPPROJECT/Backend/Imginput/1745100231691 -o /Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100231691 -c ./models/coco.names -x nsgs --nsgs
2025-04-19T22:04:03.228Z,38babd5f-aadd-4bd4-b0b4-d5d818fac28a.jpeg,/Users/animesh/PCPPROJECT/Backend/Imginput/1745100241945/38babd5f-aadd-4bd4-b0b4-d5d818fac28a.jpeg,37977,38babd5f-aadd-4bd4-b0b4-d5d818fac28a_nsgs_1745100243227.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100241945/38babd5f-aadd-4bd4-b0b4-d5d818fac28a_nsgs_1745100243227.jpeg,74852,yolov8m-seg,true,1000,,/processed/38babd5f-aadd-4bd4-b0b4-d5d818fac28a_nsgs_1745100243227.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100241945/38babd5f-aadd-4bd4-b0b4-d5d818fac28a_nsgs_1745100243227.jpeg.meta.json,./build/yolov8_ort -m ./models/yolov8m-seg.onnx -i /Users/animesh/PCPPROJECT/Backend/Imginput/1745100241945 -o /Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100241945 -c ./models/coco.names -x nsgs --nsgs
2025-04-19T22:04:14.105Z,7aa2cfc3-70e4-457c-a387-b99668797748.jpeg,/Users/animesh/PCPPROJECT/Backend/Imginput/1745100252822/7aa2cfc3-70e4-457c-a387-b99668797748.jpeg,88596,7aa2cfc3-70e4-457c-a387-b99668797748_nsgs_1745100254073.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100252822/7aa2cfc3-70e4-457c-a387-b99668797748_nsgs_1745100254073.jpeg,181645,yolov8m-seg,true,1000,,/processed/7aa2cfc3-70e4-457c-a387-b99668797748_nsgs_1745100254073.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100252822/7aa2cfc3-70e4-457c-a387-b99668797748_nsgs_1745100254073.jpeg.meta.json,./build/yolov8_ort -m ./models/yolov8m-seg.onnx -i /Users/animesh/PCPPROJECT/Backend/Imginput/1745100252822 -o /Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100252822 -c ./models/coco.names -x nsgs --nsgs
2025-04-19T22:04:24.701Z,e58da3f5-c284-4304-a637-a11dd5dd84c0.jpeg,/Users/animesh/PCPPROJECT/Backend/Imginput/1745100263408/e58da3f5-c284-4304-a637-a11dd5dd84c0.jpeg,51541,e58da3f5-c284-4304-a637-a11dd5dd84c0_nsgs_1745100264685.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100263408/e58da3f5-c284-4304-a637-a11dd5dd84c0_nsgs_1745100264685.jpeg,106022,yolov8m-seg,true,1000,,/processed/e58da3f5-c284-4304-a637-a11dd5dd84c0_nsgs_1745100264685.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100263408/e58da3f5-c284-4304-a637-a11dd5dd84c0_nsgs_1745100264685.jpeg.meta.json,./build/yolov8_ort -m ./models/yolov8m-seg.onnx -i /Users/animesh/PCPPROJECT/Backend/Imginput/1745100263408 -o /Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100263408 -c ./models/coco.names -x nsgs --nsgs
2025-04-19T22:04:34.625Z,3e24448e-c6e3-4867-a6e7-42886ad1391e.jpeg,/Users/animesh/PCPPROJECT/Backend/Imginput/1745100273265/3e24448e-c6e3-4867-a6e7-42886ad1391e.jpeg,39179,3e24448e-c6e3-4867-a6e7-42886ad1391e_nsgs_1745100274624.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100273265/3e24448e-c6e3-4867-a6e7-42886ad1391e_nsgs_1745100274624.jpeg,83800,yolov8m-seg,true,1000,,/processed/3e24448e-c6e3-4867-a6e7-42886ad1391e_nsgs_1745100274624.jpeg,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100273265/3e24448e-c6e3-4867-a6e7-42886ad1391e_nsgs_1745100274624.jpeg.meta.json,./build/yolov8_ort -m ./models/yolov8m-seg.onnx -i /Users/animesh/PCPPROJECT/Backend/Imginput/1745100273265 -o /Users/animesh/PCPPROJECT/Backend/Imgoutput/1745100273265 -c ./models/coco.names -x nsgs --nsgs
2025-06-11T19:25:49.849Z,75F63373-0FAD-47F4-B55F-D4877AE11848.png,/Users/animesh/PCPPROJECT/Backend/Imginput/1749669938561/75F63373-0FAD-47F4-B55F-D4877AE11848.png,85635,75F63373-0FAD-47F4-B55F-D4877AE11848_m_1749669949465.png,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1749669938561/75F63373-0FAD-47F4-B55F-D4877AE11848_m_1749669949465.png,557342,yolov8m,false,11000,,/processed/75F63373-0FAD-47F4-B55F-D4877AE11848_m_1749669949465.png,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1749669938561/75F63373-0FAD-47F4-B55F-D4877AE11848_m_1749669949465.png.meta.json,./build/yolov8_ort -m ./models/yolov8m.onnx -i /Users/animesh/PCPPROJECT/Backend/Imginput/1749669938561 -o /Users/animesh/PCPPROJECT/Backend/Imgoutput/1749669938561 -c ./models/coco.names -x m
2025-06-11T19:31:29.673Z,75F63373-0FAD-47F4-B55F-D4877AE11848.png,/Users/animesh/PCPPROJECT/Backend/Imginput/1749670287692/75F63373-0FAD-47F4-B55F-D4877AE11848.png,85635,75F63373-0FAD-47F4-B55F-D4877AE11848_nsgs_1749670289479.png,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1749670287692/75F63373-0FAD-47F4-B55F-D4877AE11848_nsgs_1749670289479.png,564814,yolov8m-seg,true,2000,,/processed/75F63373-0FAD-47F4-B55F-D4877AE11848_nsgs_1749670289479.png,/Users/animesh/PCPPROJECT/Backend/Imgoutput/1749670287692/75F63373-0FAD-47F4-B55F-D4877AE11848_nsgs_1749670289479.png.meta.json,./build/yolov8_ort -m ./models/yolov8m-seg.onnx -i /Users/animesh/PCPPROJECT/Backend/Imginput/1749670287692 -o /Users/animesh/PCPPROJECT/Backend/Imgoutput/1749670287692 -c ./models/coco.names -x nsgs --nsgs
